unit_id,ProductTiter,DissolvedOxygen,CoolingWaterTemp
146,-48.05831239499133,54.92881635218998,69.15129894296142
147,-34.61853821374748,86.00568344604132,42.71410495901588
148,-31.101735583100893,72.19610684755551,37.08655091007634
149,-34.842630418061155,96.81977758229993,36.289354744337125
150,-34.848193035511066,68.70809748956873,32.90769518015624
151,-58.306545272445106,84.60776986352118,48.97071696137884
152,-56.68707904640996,72.90408945140064,56.17530817161662
153,-38.74438564547924,92.70908331587428,41.77201510684728
154,-47.52842773173513,68.10930359975502,36.51301425036321
155,-38.99373135829081,62.8976705773067,61.83218278027673
156,-22.45279872766569,101.13262529352912,62.77254239649798
157,-55.16428609402578,68.70005551043917,51.00958982806505
158,-67.24460047735958,74.39093347553468,55.15794490603202
159,-31.755293133708143,95.27067316821798,42.367352198035974
160,-37.82272529678315,70.00061759310388,41.736867779920566
161,-30.102444268799015,71.43369329533375,24.413468368877474
162,-21.842498391229643,71.76003452587007,27.76946363819593
163,-32.45690507692292,94.48859362142836,57.110374310820994
164,-23.608679527154493,81.78665362638954,38.19468667171196
165,-47.71160725014395,64.71678323458707,42.30080697959135
166,-34.54051886026529,63.910720866358176,46.84453427143084
167,-42.80623670007515,72.48249944659271,41.692595476240385
168,-62.6491454161471,54.39713298713729,54.87536773458761
169,-45.28020540635371,75.04858086000749,53.285529808713044
170,-52.6729064945482,62.17599604470973,64.60145847990427
171,-17.29201390062726,71.86745476152612,55.79551303073629
172,-39.584026965530725,95.25452289607686,55.84232019860424
173,-33.64148009067033,69.97848145280513,40.218887406775586
174,-54.84539721685037,57.55726031284771,51.252245170341716
175,-41.71532738409731,75.20370057419902,36.629567834013734
176,-52.353307650349905,73.28723348454206,74.60374977509207
177,-52.038361782195956,76.70533513817851,62.03560157408087
178,-38.61805360651357,83.95013788278224,59.68500881512685
179,-12.786740054323941,76.61815192182023,40.93175235591455
180,-48.18566265118079,52.95443803231121,28.340225994420816
181,-29.421436616771917,71.09606975116876,52.655899257931345
182,-41.749592287514126,97.74253377295497,54.9781616483958
183,-45.1178892541691,88.32163889346177,48.541177673497366
184,-29.510913116375676,73.33132784448463,55.477253536104655
185,-31.21912364086569,83.44582848530831,30.72984461785121
186,-35.854415492526954,50.47384824246183,47.30573670924207
187,-39.36512514073106,76.90589362088711,63.84119704217886
188,-32.67089791418804,72.54322177635494,60.46892274043427
189,-16.626756736421925,57.677148265862954,60.93593085125471
190,-48.50974977676631,86.61490845027849,27.31699220868549
191,-45.510093711750294,58.814087757302,57.3679381141583
192,-28.12671386604452,85.87949832930059,45.46509381513372
193,-26.71893395726722,91.77484565541636,68.88183866168878
194,-47.40390326255889,85.53881776307071,57.27295114756682
195,-32.76476175100592,73.68508523339848,38.23168723010447
196,-35.65244810859856,76.39048255230757,38.88474550762948
197,-56.45707268675697,61.3994789054169,24.994222498186573
198,-42.2835742049813,55.48169019947961,47.118331406237246
199,-40.18592103874131,81.09405429034223,38.50573482930609
200,-31.092765336574942,92.01658850829598,76.52418073974309
201,-43.820868602086584,76.07774246338491,48.223689056530496
202,-57.957738891585976,67.23095588101027,25.88392871576502
203,-47.914041492955846,83.21236237489019,55.47661895312846
204,-35.82750701103157,68.84210183310293,62.21764047779135
205,-42.036177248264714,67.40922210542524,42.68085541769243
206,-7.187474296780005,72.51012610141669,75.65756971051692
207,-60.695652884223456,71.27975295423812,18.858742328888447
208,-25.047420778133464,65.20435093636803,48.80154164168709
209,-17.04107327961395,72.14024439225314,48.607889660766546
210,-43.50422107612088,78.20948280462835,66.74469686195738
211,-44.24312097531564,80.87021120510771,50.79187951313476
212,-32.88014643714137,84.50650548201757,60.72255134075179
213,-40.28743428454722,67.79960639265683,68.44826480017822
214,-36.01762491120726,61.83371607582481,58.708705320132815
215,-42.65596173955933,77.67569209725605,54.07882966386764
216,-61.380148514446624,62.29001046220276,55.85080033831948
217,-60.423203291368424,79.39488524647659,51.97139192616157
218,-59.72078172310071,47.63555853352885,54.46890398976819
219,-38.19669500661118,76.46301599400498,54.08153430748119
220,-59.886042628206454,73.9665536890465,53.21131400661615
221,-8.492785896660788,79.84980419881376,55.88645549023704
222,-49.127992749244406,79.39945818573918,41.2995964819402
223,-43.885235711926974,54.048793166194784,50.375689814757635
224,-48.45330847961539,74.81052070005883,67.07524492473996
225,-30.535131612033922,53.980836078827394,39.43066374907238
226,-24.158477912795387,59.213390733908454,43.435711581357644
227,-57.56134102767448,62.08924351006036,50.15406753210778
228,-46.38306420235291,84.16763447384282,41.107191311598996
229,-35.063972659013224,65.55482751693718,59.6398147647229
230,-53.51871115096761,50.29227315559122,51.43352577105565
231,-19.84254888431289,65.113601927474,37.54229997158244
232,-68.50904498778506,65.1342033197975,43.56714659689102
233,-35.674736636157355,71.21349342396104,49.450895775343646
234,-37.22779184463489,90.25131733212862,52.09026743121843
235,-48.88545193563994,74.94083557037557,67.38591978761222
236,-54.25860710888967,64.70617583200237,48.25540764812833
237,-23.91071471648042,70.32851522724798,39.2815524725105
238,-45.64092319766941,81.5628702671192,64.85846556322856
239,-46.36324716122294,98.28693827007422,57.22813591926972
240,-26.97975140458101,78.55852635475193,32.89428444664735
241,-52.820956353947366,68.8055462936552,55.17568149073004
242,-30.909444773418755,69.26197121686809,26.088171964921944
243,-26.538768799611542,70.22881309151558,41.04294249628478
244,-24.486867940475094,76.34957373597408,59.94163788620041
245,-54.008341104611155,66.15557689235374,70.09390554834793
246,-60.31839039275939,58.310157865933796,27.991149183523316
247,-24.187918214489027,89.08608505910772,34.22136619858097
248,-12.244604687955981,74.41856936750536,36.1653014358075
249,-45.775685625853185,83.83367401090882,37.377646205103645
250,-36.18007048852282,79.0784006541111,59.31972232328887
251,-26.859573916845996,66.99215652137175,69.15967269211455
252,-18.10089047282376,89.91586924776601,30.585904001595793
253,-23.927874863374093,73.28443835086922,60.28397404354951
254,-23.62419160708838,96.0604653173015,69.37630428917073
255,-32.34354206771286,66.24800685084868,51.52918940784894
256,-36.81450699044828,65.66878349462539,40.32639827999855
257,-52.89252909436723,74.08320265687277,49.626697038001375
258,-35.45776720424627,88.15134655380125,80.78110482121835
259,-53.36295779685108,87.20767118685276,56.82701385657795
260,-55.417235522442375,70.25769060792501,51.78514454247388
261,-38.61265705792273,56.61964840302164,50.474780222323666
262,-37.40063302848084,63.50114239125382,66.63624772641282
263,-51.41135348184117,73.43545530469936,77.97976429588898
264,-37.67410898010628,63.69324934042268,67.94714311949464
265,-59.26363238513682,40.61430433196563,41.254181724486344
266,-42.746129112003445,58.09085887230508,41.87849800713912
267,-21.341034631502588,96.62738202243033,41.17797076348775
268,-20.186629027377737,91.49477831078549,41.064024599605375
269,-48.5331358799396,82.80310444460424,57.44725817598038
270,-30.495846267804946,51.64312863928489,73.25374952895685
271,-35.493721217688865,65.48858890534125,50.13591109335461
272,-47.96321583885472,78.26477146962759,69.57433069721954
273,-63.93346711425063,64.72498596771428,75.53664389167736
274,-45.70347450633075,89.71296965062595,50.48236932006371
275,-42.60157122764681,73.11272335276912,28.181769196657285
276,-51.95861608630568,69.7285033192837,48.93750038214101
277,-55.31320601129655,85.17178372457059,38.05911145130352
278,-33.380968983169055,72.66914862701537,38.93988000140371
279,-38.24345615331269,70.39737715789101,49.39787540277733
280,-60.66250003290281,80.09910420099416,45.98716803574667
281,-35.81418985641617,70.02179376811875,53.34316731963347
282,-24.326423620840412,75.10784426635846,34.6146949702285
283,-32.00190450308624,78.44440260702945,59.618788717179726
284,-50.34291166867281,65.90617875158422,44.277110494930874
285,-38.1655758617446,50.388464426180434,48.81278686040862
286,-42.4666860332393,63.1759128634933,39.90796902573407
287,-36.86497216873865,81.85519374608666,82.54964640761126
288,-52.87255109322416,71.58335474839026,62.54731139041458
289,-53.27261151406329,84.01653082369917,39.63737517074109
290,-35.91526009870594,77.17286106658207,50.77212110044976
291,-47.363968256643744,94.520938458148,41.90860382209959
292,-35.2489204595732,75.64200162950291,59.07525126425557
293,-40.1319635866869,76.74159047105977,45.86040894285924
294,-52.82885228751023,62.19582001733168,44.53836070807118
295,-44.2696478523807,88.27709196267637,28.024104991491946
296,-34.196908877249314,94.34968147558472,65.06201709157892
297,-33.28341017845241,61.15833175020547,41.50863805763617
298,-43.636078367121556,62.861760307557596,55.06352503549084
299,-51.23511078060078,71.7147786977635,36.21545174819598
300,-41.44266351740435,60.282315918106434,84.71195172330108
301,-23.840522385002437,85.04532970973115,66.4140904345353
302,-52.947714610205445,107.47851930043912,31.339693119526117
303,3.3677612460216233,69.10520623552458,66.82693690435424
304,-40.74418765534404,92.30338102926524,46.46937150586186
305,-47.726116334309744,89.60804127487964,49.49120130514165
306,-52.13043339458857,69.97216260284367,70.25353594963958
307,-44.69647202710839,73.37146672609495,53.154521483228834
308,-38.77909675469471,53.97824834475408,49.342087272128076
309,-20.028149180103693,73.68147277237972,55.253359141626746
310,-28.149119714655043,82.9024277815182,43.11566661423328
311,-51.097122904234844,79.52972283102932,54.06917954400634
312,-33.70662100945735,82.0551503964389,48.87084038847946
313,-59.70883951981708,92.79644159127673,55.92955590304476
314,-22.84133440462738,63.0097542181668,44.849176751856945
315,-54.48860311876318,69.7284246494299,62.24085988581927
316,-49.47927600290207,76.37326939187479,39.93123816238435
317,-42.894688382590076,45.702852877755916,48.83476735807276
318,-36.59325224058535,87.57867707812817,44.888385398309744
319,-60.79132036217137,68.9037281820661,56.29073917144372
320,-29.64881473470798,89.8248318535923,45.191243468704826
321,-30.39536787036539,77.32909507475854,49.103602157354736
322,-27.8514805818352,90.21797527473092,36.60093682164181
323,-44.92132197580084,66.05025583055526,51.2356277361267
324,-45.44582732832064,75.84743479455459,34.23009836371049
325,-16.82518094494559,91.40270530485276,64.19180063517918
326,-53.124144426729295,62.19793534594825,56.735009109344084
327,-46.073664615459904,78.51876338294086,52.925816126815626
328,-38.52953686619555,91.17421317639788,56.09782323118466
329,-22.59939085236786,82.1364740718043,46.970177757845384
330,-52.40362964079345,66.743414121912,53.33512830363987
331,-46.52895527331785,85.22427976652794,60.89193994024791
332,-40.39661104686402,69.54742812119146,47.45388745330176
333,-62.4721028142174,65.75391566635203,47.376884500278585
334,-37.246171996305954,86.5998676561002,47.91146676021461
335,-34.79936841858079,92.91386746344682,41.61169716846868
336,-1.9117385587884916,69.64704939837199,31.476144983141513
337,-36.82404351071066,86.51283494299172,46.62097018712828
338,-63.920743449752564,81.02149779304786,44.71258421981548
339,-59.363559118759724,51.18319435926756,19.89290395323816
340,-29.59545540958605,91.42771283557919,87.53434508950374
341,-46.19216432706795,84.03990500162271,63.86381782802459
342,-50.93097192479523,76.4658479319595,54.219956240423706
343,-9.766835134428039,68.13664166158803,55.49047603402461
344,-54.274753687499796,81.90072766685786,45.79593906090129
345,-44.445057397241165,58.39523982737586,68.91234054858421
346,-46.4680516102523,50.831537064857166,38.168556223086675
347,-33.51891793774958,68.0710889716987,52.01387809001033
348,-54.35892959034675,65.63083747259726,64.21320274940766
349,-38.60125867379961,77.00742479382734,62.01965093247688
350,-47.398609425627775,81.42611317310269,66.46946742603473
351,-54.213641921430124,65.78615542844038,40.42714882387015
352,-41.27616797638794,69.5893666890868,53.899567144632215
353,-39.252178933541884,76.73011685136206,62.86613304702158
354,-46.963246513065535,72.57770121183081,49.61131537980303
355,-39.87283108487878,66.29162829543813,55.34329706533202
356,-48.48566530097089,64.31702952080616,25.947201318256347
357,-29.902879584110288,64.01658419495377,41.834199745359356
358,-33.35633474376844,87.82434446232531,36.55859300596942
359,-46.50708804348484,82.64113548615829,39.11311187073211
360,-48.830921425249464,67.9767221474832,65.44113736587715
361,-40.37527180870361,74.23109439859493,40.120666540658995
362,-49.68802751919796,52.41829798193536,49.19019397833259
363,-38.27742704191739,67.77603464396525,49.650628520867976
364,-21.62951721409219,73.16885400260632,40.79760144909031
365,-18.3093224367296,81.65873136144273,48.73771426731937
366,-34.00246574957822,43.42454540635969,64.07953518785591
367,-52.87781575263275,84.53688506433248,51.74350728669868
368,-56.08765591458922,56.84132637159633,48.03872706880689
369,-5.124292414012152,87.70679307266617,54.428746944147996
370,-27.37834340486838,82.84187563437578,55.757606850622444
371,-54.14913087101288,63.02609758512344,44.8799847103351
372,-39.52415173903358,83.10932460904453,26.251736117194696
373,-52.2563483388057,68.36596653416932,40.02811287968545
374,-46.289507738447966,74.6608026622301,47.812480780886105
375,-41.19934430253288,91.26684289417199,47.942145564210044
376,-50.18572274978338,71.89520057487356,60.48616695614015
377,-28.372099758118004,72.52143715061351,39.27856031215045
378,-22.607003436782335,84.77884798793549,62.435999164735136
379,-37.02896156510383,80.40713052072016,62.51703524790699
380,-63.94120675475246,48.760260135178264,47.01507106144996
381,-40.76448526667184,76.81412815099321,39.36889569875056
382,-52.51722159838079,82.0703964123281,21.015597676557753
383,-29.067061940483196,85.19106497994777,42.239723347224064
384,-41.13116888697885,52.61054027303984,33.36737506636877
385,-49.538277706923445,59.901799390254766,70.16258605268744
386,-42.47924895975076,55.9417108659858,69.57221530629704
387,-39.43783412472857,81.43420715491028,40.396509509918864
388,-48.60804099283427,66.88862618321002,38.68262199291626
389,-44.38074225967094,79.61575416031201,60.49934762463887
390,-32.351829533436025,61.53784875911171,52.93541841636335
391,-65.64710351587641,55.039603514028734,62.79974267111992
392,-49.14984661584663,73.56832852785107,35.26548881958783
393,-32.34588382084983,64.59341519565709,26.565195417079696
394,-47.859375521825505,67.16956923342494,47.07679949763371
395,-42.287650112216305,91.07989042323464,50.96436754658193
396,-44.10847027583024,54.565429880125905,51.73912978199622
397,-27.087944579258675,68.19310704403689,39.594737693825664
398,-32.72397458651535,78.6498552750841,80.75007497751805
399,-26.064132644163074,66.90087493953075,54.466800718900494
